name,game_date,period,toulan_cengong,x,y
Marvin Williams,3/26/17,4,1,6,254
Jeremy Lin,3/26/17,2,1,-43,242
Marvin Williams,3/26/17,2,1,159,195
Jeremy Lin,3/26/17,4,0,230,41
Eric Gordon,3/26/17,1,0,122,219
Marvin Williams,3/26/17,1,1,230,56
Anthony Davis,3/26/17,2,0,-29,198
Anthony Davis,3/26/17,2,1,6,183
Eric Gordon,3/26/17,3,1,-102,228
Frank Kaminsky,3/26/17,2,1,-35,242
Kemba Walker,3/26/17,4,1,122,190
Jeremy Lin,3/26/17,2,0,101,228
Nicolas Batum,3/26/17,2,0,232,3
Raymond Felton,3/26/17,1,0,120,244
Jeremy Lamb,3/26/17,2,0,166,183
Eric Gordon,3/26/17,3,1,148,219
Eric Gordon,3/26/17,1,0,236,38
Kemba Walker,3/26/17,1,1,-237,31
Kemba Walker,3/26/17,3,0,227,46
Marvin Williams,3/26/17,1,0,228,31
Kemba Walker,3/26/17,1,0,-74,242
Jeremy Lin,3/26/17,1,0,-158,193
Kemba Walker,3/26/17,4,0,-76,237
Anthony Davis,3/26/17,1,0,174,188
Kemba Walker,3/26/17,3,0,-6,115
Nicolas Batum,3/26/17,2,0,-83,237
Kemba Walker,3/26/17,1,0,-45,249
Frank Kaminsky,3/26/17,2,0,-104,224
Nicolas Batum,3/26/17,4,0,236,16
Dante Cunningham,3/26/17,1,0,-228,11
Nicolas Batum,3/26/17,4,0,-230,31
Anthony Davis,3/26/17,3,1,-215,-6
Marvin Williams,3/26/17,1,1,105,223
Nicolas Batum,3/26/17,2,1,207,124
Dante Cunningham,3/26/17,1,0,-91,8
Cody Zeller,3/26/17,3,0,-176,13
Anthony Davis,3/26/17,1,1,-88,232
Nicolas Batum,3/26/17,3,0,138,213
Anthony Davis,3/26/17,1,1,66,154
Eric Gordon,3/26/17,4,0,173,193
Frank Kaminsky,3/26/17,3,1,-189,70
Eric Gordon,3/26/17,1,0,105,239
Nicolas Batum,3/26/17,4,1,-187,164
Eric Gordon,3/26/17,3,0,22,262
Frank Kaminsky,3/26/17,4,0,69,169
Frank Kaminsky,3/26/17,1,0,1,110
Marvin Williams,3/26/17,1,1,-50,247
Anthony Davis,3/26/17,2,1,4,178
Jeremy Lamb,3/26/17,2,0,230,70
Frank Kaminsky,3/26/17,2,1,4,247
Anthony Davis,3/26/17,1,0,-99,164
Kemba Walker,3/26/17,2,1,-83,234
Jeremy Lamb,3/26/17,2,0,174,26
Eric Gordon,3/26/17,1,1,194,183
Dante Cunningham,3/26/17,3,0,233,11
Frank Kaminsky,3/26/17,4,0,-92,259
Nicolas Batum,3/26/17,1,1,176,31
Cody Zeller,3/26/17,1,1,10,7
Cody Zeller,3/26/17,2,0,14,2
Frank Kaminsky,3/26/17,2,0,-11,2
Anthony Davis,3/26/17,3,1,10,8
Frank Kaminsky,3/26/17,3,0,17,2
Dante Cunningham,3/26/17,2,1,-14,3
Cody Zeller,3/26/17,1,0,-6,2
Jeremy Lin,3/26/17,2,0,19,2
Nicolas Batum,3/26/17,3,0,-9,0
Jeremy Lamb,3/26/17,4,0,-7,7
Jeremy Lamb,3/26/17,4,0,24,3
Kemba Walker,3/26/17,3,0,-11,7
Jeremy Lin,3/26/17,4,1,33,21
Jeremy Lin,3/26/17,4,0,71,272
Anthony Davis,3/26/17,1,1,-71,178
Jeremy Lin,3/26/17,4,1,84,154
Raymond Felton,3/26/17,4,0,114,120
Jeremy Lin,3/26/17,4,0,-115,139
Anthony Davis,3/26/17,3,1,-135,-11
Kemba Walker,3/26/17,3,1,-119,232
Kemba Walker,3/26/17,3,1,128,95
Kemba Walker,3/26/17,2,1,140,208
Kemba Walker,3/26/17,3,1,-1,169
Jeremy Lin,3/26/17,3,1,6,146
Jeremy Lin,3/26/17,1,0,-109,129
Anthony Davis,3/26/17,1,1,9,8
Dante Cunningham,3/26/17,3,1,-1,10
Dante Cunningham,3/26/17,3,1,0,1
Cody Zeller,3/26/17,2,1,0,1
Anthony Davis,3/26/17,1,1,20,18
Cody Zeller,3/26/17,4,1,14,-1
Raymond Felton,3/26/17,2,1,-20,26
Kemba Walker,3/26/17,4,0,-150,46
Nicolas Batum,3/26/17,4,1,-7,106
Kemba Walker,3/26/17,3,1,87,170
Kemba Walker,3/26/17,2,1,143,124
Nicolas Batum,3/26/17,3,1,-27,57
Eric Gordon,3/26/17,4,1,4,61
Jonas Valanciunas,3/27/17,3,1,15,16
Anthony Davis,3/27/17,1,1,0,1
Deron Williams,3/27/17,3,0,9,11
DeMar DeRozan,3/27/17,1,1,19,21
DeMar DeRozan,3/27/17,4,0,60,21
DeMar DeRozan,3/27/17,1,1,40,-1
DeMar DeRozan,3/27/17,3,0,48,7
Cory Joseph,3/27/17,4,1,33,23
Cory Joseph,3/27/17,3,0,-12,36
Jonas Valanciunas,3/27/17,1,0,12,56
Jonas Valanciunas,3/27/17,3,1,61,38
DeMar DeRozan,3/27/17,1,1,9,16
Anthony Davis,3/27/17,1,1,-11,7
DeMar DeRozan,3/27/17,3,0,-1,13
Jonas Valanciunas,3/27/17,1,1,0,1
Cory Joseph,3/27/17,1,1,-84,23
Patrick Patterson,3/27/17,2,0,42,65
Anthony Davis,3/27/17,3,0,-17,95
Anthony Davis,3/27/17,3,0,-45,38
DeMar DeRozan,3/27/17,1,1,-22,3
Dirk Nowitzki,3/27/17,4,0,181,47
Cory Joseph,3/27/17,4,1,-66,257
DeMar DeRozan,3/27/17,1,0,135,134
Wesley Matthews,3/27/17,4,0,187,156
Wesley Matthews,3/27/17,4,0,110,223
Wesley Matthews,3/27/17,2,1,2,36
Dirk Nowitzki,3/27/17,4,1,15,203
Jonas Valanciunas,3/27/17,3,1,33,175
Cory Joseph,3/27/17,1,0,-166,120
Wesley Matthews,3/27/17,3,1,-158,193
Dirk Nowitzki,3/27/17,4,0,-173,175
Deron Williams,3/27/17,3,1,141,208
Dirk Nowitzki,3/27/17,1,0,-176,-6
Patrick Patterson,3/27/17,1,0,92,229
DeMar DeRozan,3/27/17,1,0,-205,-10
Dante Cunningham,3/27/17,3,0,0,180
Wesley Matthews,3/27/17,4,1,-178,160
Anthony Davis,3/27/17,1,0,-1,33
Wesley Matthews,3/27/17,2,0,-230,85
Anthony Davis,3/27/17,4,0,35,87
Dante Cunningham,3/27/17,2,1,228,8
Anthony Davis,3/27/17,1,0,30,2
Deron Williams,3/27/17,3,0,92,228
Anthony Davis,3/27/17,3,0,-70,110
Anthony Davis,3/27/17,2,1,91,190
Anthony Davis,3/27/17,1,0,33,165
Anthony Davis,3/27/17,3,1,-130,149
Anthony Davis,3/27/17,2,1,35,124
Dirk Nowitzki,3/27/17,1,0,156,85
Anthony Davis,3/27/17,2,1,69,169
Wesley Matthews,3/27/17,1,0,205,131
Dante Cunningham,3/27/17,3,0,232,77
Wesley Matthews,3/27/17,1,0,220,115
Anthony Davis,3/27/17,4,1,-129,218
Wesley Matthews,3/27/17,4,0,-99,218
Jonas Valanciunas,3/27/17,2,0,-148,56
Dirk Nowitzki,3/27/17,2,1,6,242
Dante Cunningham,3/27/17,3,1,241,0
DeMar DeRozan,3/27/17,1,1,-235,-5
DeMar DeRozan,3/27/17,2,1,-132,193
Dirk Nowitzki,3/27/17,1,1,-183,56
Anthony Davis,3/27/17,1,1,-84,183
Dirk Nowitzki,3/27/17,3,0,12,242
Dante Cunningham,3/27/17,4,0,227,21
Deron Williams,3/27/17,4,0,-165,124
Anthony Davis,3/27/17,2,1,-119,65
Anthony Davis,3/27/17,2,0,161,193
Wesley Matthews,3/27/17,3,0,130,223
Anthony Davis,3/27/17,1,0,-137,131
Deron Williams,3/27/17,4,0,-1,2
Anthony Davis,3/27/17,2,1,9,23
Anthony Davis,3/27/17,2,0,15,16
Anthony Davis,3/27/17,3,1,-9,7
DeMar DeRozan,3/27/17,1,1,-129,65
DeMar DeRozan,3/27/17,4,1,68,110
DeMar DeRozan,3/27/17,4,0,-19,174
Cory Joseph,3/27/17,3,0,-53,203
Cory Joseph,3/27/17,3,0,17,198
DeMar DeRozan,3/27/17,4,1,187,0
DeMar DeRozan,3/27/17,1,1,-168,21
DeMar DeRozan,3/27/17,3,1,38,115
Anthony Davis,3/27/17,2,1,-76,164
Cory Joseph,3/27/17,2,1,114,144
Dante Cunningham,3/27/17,4,0,-17,11
DeMar DeRozan,3/27/17,3,1,15,2
DeMar DeRozan,3/27/17,3,1,55,121
Cory Joseph,3/27/17,3,1,-150,38
Cory Joseph,3/27/17,2,1,-151,85
Wesley Matthews,3/27/17,2,1,-74,100
Wesley Matthews,3/27/17,1,1,120,75
Jonas Valanciunas,3/27/17,3,1,-4,7
Jonas Valanciunas,3/27/17,4,1,-47,38
Wesley Matthews,3/27/17,2,0,151,-11
Patrick Patterson,3/27/17,4,1,19,65
Jonas Valanciunas,3/27/17,2,1,-32,43
Anthony Davis,3/27/17,2,0,27,8
DeMar DeRozan,3/27/17,1,0,145,70
DeMar DeRozan,3/27/17,2,0,-119,75
Dirk Nowitzki,3/27/17,3,0,-61,183
Frank Kaminsky,3/28/17,4,1,0,1
Cody Zeller,3/28/17,1,1,-6,7
Zaza Pachulia,3/28/17,1,1,-1,2
Nicolas Batum,3/28/17,3,0,22,-1
Kemba Walker,3/28/17,1,1,1,0
Kemba Walker,3/28/17,2,1,12,2
Jeremy Lamb,3/28/17,1,1,-9,18
Eric Gordon,3/28/17,2,1,-9,0
Kemba Walker,3/28/17,4,1,-9,2
Jeremy Lin,3/28/17,2,0,-22,-5
Frank Kaminsky,3/28/17,4,1,-12,2
Kemba Walker,3/28/17,4,1,6,-1
Eric Gordon,3/28/17,2,0,-2,-1
Jeremy Lin,3/28/17,2,1,-16,2
Cody Zeller,3/28/17,1,1,0,1
Cody Zeller,3/28/17,3,1,0,1
Jeremy Lamb,3/28/17,2,1,109,90
Frank Kaminsky,3/28/17,3,1,130,210
Marvin Williams,3/28/17,3,0,-73,237
Frank Kaminsky,3/28/17,4,1,107,129
Frank Kaminsky,3/28/17,4,0,35,183
Jeremy Lamb,3/28/17,4,1,56,252
Nicolas Batum,3/28/17,1,0,104,232
Nicolas Batum,3/28/17,1,0,24,131
Kemba Walker,3/28/17,1,0,63,247
Nicolas Batum,3/28/17,3,1,9,159
Jeremy Lamb,3/28/17,4,0,-24,26
Frank Kaminsky,3/28/17,4,1,137,224
Marvin Williams,3/28/17,1,0,228,23
Frank Kaminsky,3/28/17,1,1,27,51
Jeremy Lin,3/28/17,1,0,125,149
Jeremy Lin,3/28/17,4,0,117,228
Kemba Walker,3/28/17,3,0,-150,262
Jeremy Lamb,3/28/17,2,0,-201,154
Kemba Walker,3/28/17,2,0,68,239
Kemba Walker,3/28/17,2,1,-60,264
Jeremy Lin,3/28/17,2,0,148,-6
Jeremy Lamb,3/28/17,1,1,-70,33
Eric Gordon,3/28/17,4,0,-233,7
Jeremy Lin,3/28/17,4,0,50,164
Jeremy Lamb,3/28/17,2,1,10,62
Jeremy Lamb,3/28/17,4,0,146,77
Jeremy Lamb,3/28/17,2,0,-6,43
Eric Gordon,3/28/17,1,0,112,223
Eric Gordon,3/28/17,1,0,-217,120
Frank Kaminsky,3/28/17,4,0,25,259
Jeremy Lin,3/28/17,1,0,99,151
Brian Roberts,3/28/17,4,0,132,70
Jeremy Lin,3/28/17,3,1,33,51
Eric Gordon,3/28/17,1,1,-199,156
Nicolas Batum,3/28/17,2,0,-101,247
Jeremy Lin,3/28/17,2,0,-88,232
Kemba Walker,3/28/17,2,0,92,232
Eric Gordon,3/28/17,1,1,86,228
Kemba Walker,3/28/17,1,0,-161,198
Jeremy Lin,3/28/17,2,0,119,218
Frank Kaminsky,3/28/17,4,0,51,273
Frank Kaminsky,3/28/17,1,0,-133,213
Kemba Walker,3/28/17,2,1,-137,210
Frank Kaminsky,3/28/17,2,0,-147,70
Kemba Walker,3/28/17,3,1,-42,249
Nicolas Batum,3/28/17,2,0,-1,51
Frank Kaminsky,3/28/17,3,0,240,16
Kemba Walker,3/28/17,3,0,42,247
Jeremy Lin,3/28/17,3,0,235,23
Frank Kaminsky,3/28/17,4,1,27,67
Brian Roberts,3/28/17,4,0,117,228
Marvin Williams,3/28/17,2,0,235,51
Nicolas Batum,3/28/17,3,0,146,18
Kemba Walker,3/28/17,4,1,168,193
Jeremy Lamb,3/28/17,2,0,-110,254
Kemba Walker,3/28/17,3,0,-2,8
Nicolas Batum,3/28/17,1,1,2,13
Kemba Walker,3/28/17,2,1,-2,7
Marvin Williams,3/28/17,2,1,14,3
Marvin Williams,3/28/17,4,0,27,3
Eric Gordon,3/28/17,2,0,-19,7
Kemba Walker,3/28/17,4,0,14,8
Kemba Walker,3/28/17,2,0,-2,7
Eric Gordon,3/28/17,4,0,-6,8
Jeremy Lin,3/28/17,1,1,25,7
Frank Kaminsky,3/28/17,1,1,19,3
Nicolas Batum,3/28/17,1,0,-2,7
Jeremy Lamb,3/28/17,4,1,-52,218
Frank Kaminsky,3/28/17,4,1,10,0
Jeremy Lin,3/28/17,1,0,-48,31
Brian Roberts,3/28/17,4,1,6,2
Kemba Walker,3/28/17,4,1,14,2
Jeremy Lin,3/28/17,4,1,51,38
Anthony Davis,3/29/17,2,1,0,1
Anthony Davis,3/29/17,1,1,20,11
Dwight Powell,3/29/17,1,1,-1,2
Jonas Valanciunas,3/29/17,3,1,0,1
Kemba Walker,3/29/17,3,1,33,11
Jonas Valanciunas,3/29/17,4,1,33,28
Dwight Powell,3/29/17,1,1,19,11
Nicolas Batum,3/29/17,1,1,15,18
Kemba Walker,3/29/17,4,0,28,7
Marvin Williams,3/29/17,1,0,30,7
Marvin Williams,3/29/17,4,1,-14,11
Brian Roberts,3/29/17,4,1,-74,33
DeMar DeRozan,3/29/17,4,1,37,16
DeMar DeRozan,3/29/17,1,1,22,18
Kemba Walker,3/29/17,4,0,53,31
Marvin Williams,3/29/17,3,0,-50,65
DeMar DeRozan,3/29/17,3,1,-6,75
Kemba Walker,3/29/17,2,0,32,18
Cory Joseph,3/29/17,3,0,37,11
Kemba Walker,3/29/17,3,0,0,57
Jonas Valanciunas,3/29/17,1,1,27,38
Patrick Patterson,3/29/17,4,1,17,13
Frank Kaminsky,3/29/17,2,1,22,21
Patrick Patterson,3/29/17,1,1,-1,2
DeMar DeRozan,3/29/17,1,1,-16,2
Raymond Felton,3/29/17,4,0,14,18
Cory Joseph,3/29/17,2,0,-37,11
Cody Zeller,3/29/17,1,0,45,11
Kemba Walker,3/29/17,2,0,-7,8
Nicolas Batum,3/29/17,3,0,42,16
Kemba Walker,3/29/17,4,1,9,7
Wesley Matthews,3/29/17,1,1,-14,7
Dante Cunningham,3/29/17,2,1,0,1
Anthony Davis,3/29/17,4,1,0,1
Anthony Davis,3/29/17,3,1,0,1
Anthony Davis,3/29/17,2,1,0,1
DeMar DeRozan,3/29/17,3,0,-74,60
Zaza Pachulia,3/29/17,3,1,28,-1
Cory Joseph,3/29/17,3,0,-61,41
Cory Joseph,3/29/17,2,1,-1,105
Marvin Williams,3/29/17,3,0,20,100
Anthony Davis,3/29/17,1,0,-58,57
DeMar DeRozan,3/29/17,3,0,-169,16
Cory Joseph,3/29/17,4,0,-30,41
Nicolas Batum,3/29/17,2,0,192,159
Kemba Walker,3/29/17,3,0,-78,2
Zaza Pachulia,3/29/17,3,0,-104,36
Wesley Matthews,3/29/17,2,1,128,223
Cory Joseph,3/29/17,4,1,-179,178
DeMar DeRozan,3/29/17,3,0,166,228
Cory Joseph,3/29/17,1,1,140,166
Anthony Davis,3/29/17,3,0,-70,31
Anthony Davis,3/29/17,3,0,96,38
Cory Joseph,3/29/17,1,0,194,178
Dirk Nowitzki,3/29/17,2,0,0,43
Wesley Matthews,3/29/17,2,1,-65,247
DeMarre Carroll,3/29/17,3,0,207,159
Marvin Williams,3/29/17,4,1,-2,257
Kemba Walker,3/29/17,3,0,-179,208
Cody Zeller,3/29/17,3,0,73,188
Dirk Nowitzki,3/29/17,1,0,-2,154
DeMar DeRozan,3/29/17,2,0,-227,0
DeMar DeRozan,3/29/17,2,0,-127,183
Anthony Davis,3/29/17,3,1,101,129
Nicolas Batum,3/29/17,1,0,143,214
Nicolas Batum,3/29/17,3,1,-189,180
DeMarre Carroll,3/29/17,3,1,-107,232
Cody Zeller,3/29/17,1,0,57,175
Nicolas Batum,3/29/17,1,1,-191,188
Dirk Nowitzki,3/29/17,2,0,30,139
Brian Roberts,3/29/17,1,1,236,-5
Jonas Valanciunas,3/29/17,1,1,-25,149
Anthony Davis,3/29/17,2,0,37,70
Dirk Nowitzki,3/29/17,1,0,92,28
Nicolas Batum,3/29/17,3,0,94,249
Kemba Walker,3/29/17,4,1,238,43
DeMar DeRozan,3/29/17,3,0,-202,11
Anthony Davis,3/29/17,4,0,-94,229
Dante Cunningham,3/29/17,1,0,236,26
Anthony Davis,3/29/17,4,0,-19,26
Marvin Williams,3/29/17,2,0,-71,244
Kemba Walker,3/29/17,2,0,-148,61
Dirk Nowitzki,3/29/17,1,1,112,185
Dirk Nowitzki,3/29/17,4,1,-120,218
Frank Kaminsky,3/29/17,2,1,-230,61
Dirk Nowitzki,3/29/17,2,0,-91,149
Wesley Matthews,3/29/17,3,1,45,38
Patrick Patterson,3/29/17,2,1,158,8
Dirk Nowitzki,3/29/17,4,1,-169,3
Zaza Pachulia,3/29/17,3,0,-35,-5
Dirk Nowitzki,3/29/17,4,1,50,188
Dante Cunningham,3/29/17,3,1,-232,7
Dante Cunningham,3/29/17,4,0,238,26
Dante Cunningham,3/29/17,2,1,233,47
Dante Cunningham,3/29/17,2,1,114,224
Wesley Matthews,3/29/17,4,0,-241,105
Patrick Patterson,3/29/17,3,0,227,-6
Patrick Patterson,3/29/17,4,1,51,244
Patrick Patterson,3/29/17,1,0,-209,134
Cory Joseph,3/29/17,1,0,50,257
Brian Roberts,3/29/17,4,1,161,208
Wesley Matthews,3/29/17,1,0,-153,208
Marvin Williams,3/29/17,4,1,96,232
Frank Kaminsky,3/29/17,1,0,164,208
Anthony Davis,3/29/17,1,0,27,165
Anthony Davis,3/29/17,3,0,71,134
Dante Cunningham,3/29/17,4,1,0,46
Dirk Nowitzki,3/29/17,4,1,25,252
Frank Kaminsky,3/29/17,3,0,-135,252
Marvin Williams,3/29/17,4,1,-235,-5
Marvin Williams,3/29/17,2,1,60,257
DeMar DeRozan,3/29/17,1,0,-163,36
Frank Kaminsky,3/29/17,1,1,-34,257
Cory Joseph,3/29/17,2,1,-148,213
Dwight Powell,3/29/17,2,0,79,144
Frank Kaminsky,3/29/17,1,1,-96,228
Jonas Valanciunas,3/29/17,1,0,-169,16
Anthony Davis,3/29/17,2,1,-25,100
DeMar DeRozan,3/29/17,4,1,-176,100
Nicolas Batum,3/29/17,2,0,-124,67
Dirk Nowitzki,3/29/17,3,0,-52,183
Dwight Powell,3/29/17,3,0,68,254
Anthony Davis,3/29/17,1,0,1,223
Wesley Matthews,3/29/17,1,0,145,72
Dirk Nowitzki,3/29/17,1,0,156,16
Raymond Felton,3/29/17,2,1,-7,31
Anthony Davis,3/29/17,2,0,-14,2
Dwight Powell,3/29/17,2,1,9,8
Anthony Davis,3/29/17,1,1,15,8
Zaza Pachulia,3/29/17,3,0,6,5
Zaza Pachulia,3/29/17,2,1,9,-5
Anthony Davis,3/29/17,1,1,-11,8
Wesley Matthews,3/29/17,2,0,17,8
Dirk Nowitzki,3/29/17,2,1,1,18
Kemba Walker,3/29/17,1,1,-34,13
DeMar DeRozan,3/29/17,3,0,105,164
Cory Joseph,3/29/17,2,1,-84,178
Kemba Walker,3/29/17,4,1,-71,247
DeMar DeRozan,3/29/17,2,1,159,51
Kemba Walker,3/29/17,2,0,-186,169
Kemba Walker,3/29/17,4,0,-7,247
DeMar DeRozan,3/29/17,3,0,146,129
Kemba Walker,3/29/17,3,0,81,244
Nicolas Batum,3/29/17,3,1,130,134
Norris Cole,3/29/17,4,0,-84,159
Nicolas Batum,3/29/17,1,1,150,36
Marvin Williams,3/29/17,1,0,132,247
Kemba Walker,3/29/17,3,0,6,139
Brian Roberts,3/29/17,2,0,146,115
Kemba Walker,3/29/17,4,1,-22,264
Kemba Walker,3/29/17,3,0,-109,244
Kemba Walker,3/29/17,3,0,-81,100
DeMar DeRozan,3/29/17,3,0,166,75
DeMar DeRozan,3/29/17,2,0,-124,82
Cory Joseph,3/29/17,4,1,86,178
DeMar DeRozan,3/29/17,4,0,166,11
DeMarre Carroll,3/29/17,1,0,-163,80
DeMar DeRozan,3/29/17,4,1,143,111
Kemba Walker,3/29/17,1,0,133,232
DeMar DeRozan,3/29/17,2,1,-184,31
Kemba Walker,3/29/17,2,0,19,156
Nicolas Batum,3/29/17,1,1,-6,-1
Dante Cunningham,3/29/17,3,1,15,11
Zaza Pachulia,3/29/17,3,0,9,0
Anthony Davis,3/29/17,1,1,22,3
Jeremy Lamb,3/29/17,4,1,24,21
Kemba Walker,3/29/17,1,0,4,21
DeMarre Carroll,3/29/17,2,0,-228,121
Patrick Patterson,3/29/17,1,0,-235,-1
Cory Joseph,3/29/17,3,1,-142,7
DeMarre Carroll,3/29/17,3,0,10,21
DeMar DeRozan,3/29/17,3,1,10,-1
Jeremy Lamb,3/29/17,2,1,-19,13
Kemba Walker,3/29/17,2,0,141,214
Kemba Walker,3/29/17,2,1,176,13
Nicolas Batum,3/29/17,1,0,174,0
Frank Kaminsky,3/29/17,1,0,132,141
Marvin Williams,3/29/17,2,1,12,7
Cory Joseph,3/29/17,3,1,0,3
DeMar DeRozan,3/29/17,3,1,146,2
DeMar DeRozan,3/29/17,1,0,-115,16
Jonas Valanciunas,3/29/17,3,1,9,41
Zaza Pachulia,3/29/17,2,0,2,100
Patrick Patterson,3/29/17,3,0,12,46
Dirk Nowitzki,3/29/17,1,1,-104,70
DeMar DeRozan,3/29/17,1,1,-158,11
Anthony Davis,3/29/17,4,1,-120,26
Deron Williams,3/30/17,3,0,9,43
Eric Gordon,3/30/17,3,1,0,80
Eric Gordon,3/30/17,2,0,22,11
Jeremy Lin,3/30/17,4,1,-1,2
Raymond Felton,3/30/17,1,1,15,11
Jeremy Lin,3/30/17,3,1,-1,11
Jeremy Lin,3/30/17,3,1,-6,-1
Eric Gordon,3/30/17,2,0,2,139
Raymond Felton,3/30/17,4,1,-34,116
Jeremy Lin,3/30/17,1,0,156,205
Eric Gordon,3/30/17,2,0,-102,252
Raymond Felton,3/30/17,4,0,109,262
Eric Gordon,3/30/17,4,0,143,195
Deron Williams,3/30/17,4,0,156,183
Jeremy Lin,3/30/17,3,0,-137,218
Eric Gordon,3/30/17,1,0,-37,249
Raymond Felton,3/30/17,4,0,0,198
Jeremy Lin,3/30/17,2,0,68,11
Jeremy Lin,3/30/17,3,0,-178,203
Eric Gordon,3/30/17,2,1,120,208
Jeremy Lin,3/30/17,1,0,141,23
Jeremy Lin,3/30/17,1,0,63,28
Jeremy Lin,3/30/17,1,1,-227,18
Eric Gordon,3/30/17,4,1,-214,134
Jeremy Lin,3/30/17,2,0,17,272
Jeremy Lin,3/30/17,4,0,6,36
Eric Gordon,3/30/17,1,1,171,185
Eric Gordon,3/30/17,3,0,115,213
Raymond Felton,3/30/17,3,0,60,247
Raymond Felton,3/30/17,2,1,58,247
Eric Gordon,3/30/17,4,0,25,11
Raymond Felton,3/30/17,2,0,125,144
Jeremy Lin,3/30/17,4,1,-42,31
Eric Gordon,3/30/17,2,1,14,-6
Jeremy Lin,3/30/17,2,1,155,101
Anthony Davis,3/31/17,3,0,0,1
Dante Cunningham,3/31/17,1,1,0,1
Anthony Davis,3/31/17,3,1,0,1
Dante Cunningham,3/31/17,2,1,-4,23
Jonas Valanciunas,3/31/17,1,1,0,1
Anthony Davis,3/31/17,3,0,-43,38
Eric Gordon,3/31/17,2,1,2,56
Deron Williams,3/31/17,4,0,89,26
Deron Williams,3/31/17,4,1,55,21
Nicolas Batum,3/31/17,1,1,0,1
DeMar DeRozan,3/31/17,4,0,24,16
Cody Zeller,3/31/17,3,1,0,1
DeMar DeRozan,3/31/17,1,0,3,9
Wesley Matthews,3/31/17,2,0,51,31
DeMar DeRozan,3/31/17,1,1,40,16
DeMar DeRozan,3/31/17,1,0,-37,38
DeMar DeRozan,3/31/17,1,0,27,51
DeMar DeRozan,3/31/17,1,1,19,120
DeMar DeRozan,3/31/17,1,1,53,21
Kemba Walker,3/31/17,3,1,-97,38
Jeremy Lamb,3/31/17,1,1,-11,51
DeMar DeRozan,3/31/17,3,0,-1,92
DeMar DeRozan,3/31/17,3,0,24,75
DeMar DeRozan,3/31/17,2,0,42,16
Cory Joseph,3/31/17,4,1,51,72
Eric Gordon,3/31/17,1,1,17,16
Anthony Davis,3/31/17,1,1,-38,16
Wesley Matthews,3/31/17,3,1,-17,11
Kemba Walker,3/31/17,4,0,-4,7
Kemba Walker,3/31/17,4,1,-14,0
Anthony Davis,3/31/17,2,0,-19,2
Frank Kaminsky,3/31/17,4,1,12,13
Jeremy Lamb,3/31/17,2,1,12,0
Kemba Walker,3/31/17,2,1,12,7
Jeremy Lamb,3/31/17,4,1,0,-1
Jonas Valanciunas,3/31/17,3,1,0,1
DeMar DeRozan,3/31/17,3,0,-25,13
Anthony Davis,3/31/17,4,1,1,1
Jeremy Lamb,3/31/17,4,1,-71,26
Patrick Patterson,3/31/17,2,0,130,-6
Nicolas Batum,3/31/17,3,0,-53,90
Nicolas Batum,3/31/17,2,0,-120,10
Dirk Nowitzki,3/31/17,3,0,14,7
DeMar DeRozan,3/31/17,2,1,9,16
Cody Zeller,3/31/17,1,0,4,52
DeMarre Carroll,3/31/17,2,0,-17,95
Cody Zeller,3/31/17,1,0,-2,11
Cody Zeller,3/31/17,1,1,-12,52
DeMar DeRozan,3/31/17,3,1,16,0
Cory Joseph,3/31/17,1,0,-220,131
DeMar DeRozan,3/31/17,4,0,-150,200
Anthony Davis,3/31/17,1,0,-189,36
Nicolas Batum,3/31/17,2,0,-227,7
Dante Cunningham,3/31/17,1,0,235,7
Marvin Williams,3/31/17,1,1,-225,110
Wesley Matthews,3/31/17,4,1,227,31
Kemba Walker,3/31/17,2,0,-169,3
Dante Cunningham,3/31/17,4,0,-68,200
Jonas Valanciunas,3/31/17,2,0,-147,52
Marvin Williams,3/31/17,3,1,220,105
Deron Williams,3/31/17,1,0,-207,134
Frank Kaminsky,3/31/17,2,0,86,16
Jonas Valanciunas,3/31/17,3,1,176,16
Dante Cunningham,3/31/17,4,0,-101,61
Kemba Walker,3/31/17,4,0,-22,247
Eric Gordon,3/31/17,4,0,-4,41
Frank Kaminsky,3/31/17,4,1,-20,259
Eric Gordon,3/31/17,2,1,184,190
Kemba Walker,3/31/17,1,1,-163,185
DeMar DeRozan,3/31/17,3,1,233,16
Patrick Patterson,3/31/17,2,0,32,262
Dirk Nowitzki,3/31/17,1,0,-133,219
Eric Gordon,3/31/17,4,0,-145,252
Marvin Williams,3/31/17,2,0,71,247
Dante Cunningham,3/31/17,2,1,151,95
Frank Kaminsky,3/31/17,4,1,212,131
Jonas Valanciunas,3/31/17,1,1,-132,116
Anthony Davis,3/31/17,1,0,-156,36
Dirk Nowitzki,3/31/17,2,0,213,129
Wesley Matthews,3/31/17,2,0,56,249
Cory Joseph,3/31/17,2,0,-199,164
DeMarre Carroll,3/31/17,3,1,232,-19
Dirk Nowitzki,3/31/17,2,0,120,223
Patrick Patterson,3/31/17,1,0,245,3
Dante Cunningham,3/31/17,4,1,89,193
Anthony Davis,3/31/17,1,0,135,106
DeMarre Carroll,3/31/17,1,1,-230,16
Eric Gordon,3/31/17,2,0,171,218
DeMar DeRozan,3/31/17,1,1,191,7
Nicolas Batum,3/31/17,3,0,243,21
Dirk Nowitzki,3/31/17,3,0,-137,169
Kemba Walker,3/31/17,2,1,102,232
Kemba Walker,3/31/17,4,0,25,272
